X,Y,Z,Flex1,Flex2,Flex3,Flex4,Flex5,X,Y,Z,Flex1,Flex2,Flex3,Flex4,Flex5,Label
10.98,1.96,1.18,1165,1277,102,0,1386,-6.55,-0.9,3.92,944,1177,1614,1045,497,CAR
7.69,1.96,1.77,1161,1242,96,0,1382,-10.79,0,2.43,930,1178,1616,1051,497,CAR
4.9,1.45,2.08,1159,1298,100,0,1399,-13.26,0,2.2,931,1178,1621,1047,499,CAR
5.14,1.18,2.39,1154,1305,98,0,1398,-9.73,-0.71,2.82,928,1179,1609,1066,502,CAR
7.61,1.18,3.06,1166,1275,103,0,1376,-9.77,-1.18,2.43,931,1207,1627,1067,507,CAR
9.26,0.71,4.08,1163,1283,110,0,1378,-8.16,-1.02,3.22,939,1200,1627,1067,505,CAR
10,-1.41,4.94,1147,1283,110,0,1390,-7.69,-1.37,4.82,947,1231,1623,1089,507,CAR
10.79,-2.04,5.88,1150,1278,112,0,1376,-7.61,-2.28,6.83,943,1246,1642,1072,509,CAR
9.96,-2.86,6.35,1165,1291,118,0,1373,-5.57,-2.43,8.43,948,1253,1645,1072,508,CAR
9.34,-4.63,6.32,1155,1269,113,0,1381,-4.75,-1.77,9.61,958,1283,1650,1085,509,CAR
8.94,-4.67,7.88,1168,1285,119,0,1376,-3.73,-2.47,9.49,944,1273,1655,1089,511,CAR
6.59,-5.77,7.81,1165,1287,118,0,1399,-3.33,-4,10.63,950,1281,1649,1098,511,CAR
6.35,-6.9,6.59,1157,1294,122,0,1388,-2.55,-4.75,10.08,965,1290,1650,1097,528,CAR
5.61,-7.57,6,1159,1275,126,0,1392,-2.79,-5.88,9.18,951,1294,1653,1094,525,CAR
5.81,-8.59,5.1,1167,1275,123,0,1399,-4.04,-7.88,8.16,974,1314,1654,1095,527,CAR
5.22,-9.02,4.43,1168,1262,121,0,1373,-4.94,-7.65,6.79,957,1303,1661,1102,528,CAR
5.37,-9.18,3.77,1165,1267,128,0,1376,-3.41,-7.81,5.88,967,1300,1671,1093,526,CAR
4.98,-9.06,3.57,1171,1271,125,0,1376,-3.88,-8.59,6.28,975,1301,1664,1101,526,CAR
4.71,-9.38,3.49,1168,1270,128,0,1393,-3.33,-8.75,5.96,972,1301,1668,1104,511,CAR
4.94,-9.22,3.57,1169,1297,128,0,1398,-3.1,-8.51,5.69,967,1316,1664,1103,524,CAR
5.1,-9.26,3.49,1161,1279,123,0,1378,-2.63,-8.51,5.69,966,1303,1657,1091,511,CAR
5.45,-9.57,4.04,1152,1287,128,0,1393,-3.02,-8.9,6.39,976,1298,1659,1101,511,CAR
6.86,-8.9,4.75,1167,1278,125,0,1393,-4.12,-8.79,7.02,971,1317,1676,1089,525,CAR
7.85,-7.53,5.1,1169,1283,130,0,1371,-5.1,-8.16,6.98,975,1296,1663,1101,526,CAR
9.61,-5.69,5.33,1160,1283,118,0,1383,-6.08,-7.73,6.43,976,1295,1661,1098,527,CAR
10.28,-4.75,4.67,1156,1279,112,0,1374,-6.9,-7.18,6.12,987,1277,1647,1090,527,CAR
10.71,-3.8,4.16,1168,1298,112,0,1405,-8.79,-7.49,5.26,982,1245,1643,1079,511,CAR
